Index,Date,Target,Sector,Country,Transaction Type,Deal Value (USD/MLNS),Inv,Inv_ticker,marketCapitalization_1996,minusCashAndCashEquivalents_1996,addTotalDebt_1996,enterpriseValue_1996,currentRatioTTM_1996,netProfitMarginTTM_1996,inventoryTurnoverTTM_1996,debtEquityRatioTTM_1996,revenuePerShareTTM_1996,marketCapitalization_1997,minusCashAndCashEquivalents_1997,addTotalDebt_1997,enterpriseValue_1997,currentRatioTTM_1997,netProfitMarginTTM_1997,inventoryTurnoverTTM_1997,debtEquityRatioTTM_1997,revenuePerShareTTM_1997,marketCapitalization_1998,minusCashAndCashEquivalents_1998,addTotalDebt_1998,enterpriseValue_1998,currentRatioTTM_1998,netProfitMarginTTM_1998,inventoryTurnoverTTM_1998,debtEquityRatioTTM_1998,revenuePerShareTTM_1998,marketCapitalization_1999,minusCashAndCashEquivalents_1999,addTotalDebt_1999,enterpriseValue_1999,currentRatioTTM_1999,netProfitMarginTTM_1999,inventoryTurnoverTTM_1999,debtEquityRatioTTM_1999,revenuePerShareTTM_1999,marketCapitalization_2000,minusCashAndCashEquivalents_2000,addTotalDebt_2000,enterpriseValue_2000,currentRatioTTM_2000,netProfitMarginTTM_2000,inventoryTurnoverTTM_2000,debtEquityRatioTTM_2000,revenuePerShareTTM_2000,marketCapitalization_2001,minusCashAndCashEquivalents_2001,addTotalDebt_2001,enterpriseValue_2001,currentRatioTTM_2001,netProfitMarginTTM_2001,inventoryTurnoverTTM_2001,debtEquityRatioTTM_2001,revenuePerShareTTM_2001,marketCapitalization_2002,minusCashAndCashEquivalents_2002,addTotalDebt_2002,enterpriseValue_2002,currentRatioTTM_2002,netProfitMarginTTM_2002,inventoryTurnoverTTM_2002,debtEquityRatioTTM_2002,revenuePerShareTTM_2002,marketCapitalization_2003,minusCashAndCashEquivalents_2003,addTotalDebt_2003,enterpriseValue_2003,currentRatioTTM_2003,netProfitMarginTTM_2003,inventoryTurnoverTTM_2003,debtEquityRatioTTM_2003,revenuePerShareTTM_2003,marketCapitalization_2004,minusCashAndCashEquivalents_2004,addTotalDebt_2004,enterpriseValue_2004,currentRatioTTM_2004,netProfitMarginTTM_2004,inventoryTurnoverTTM_2004,debtEquityRatioTTM_2004,revenuePerShareTTM_2004
10,2000.0,"Knology, Inc.",Communications,United States,Stake Purchase,559.0,"Ballast Point Ventures (PE), 401 East Jackson Street, Suite 2300, Tampa, Florida, 33602, United States, (727)567-1500, www.ballastpointventures.com\nThe Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000.0,"SightPath, Inc.",Information Technology,United States,Add-on Acquisition,800.0,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,27934796800.000004,280000000.0,0.0,27654796800.000004,2.8088426527958386,0.222900390625,4.6843853820598005,0.2875886524822695,0.681757656458056,41351534400.0,270000000.0,0.0,41081534400.0,2.76875,0.16288819875776397,8.788235294117648,0.27086247086247084,1.0294117647058822,84023342900.0,535000000.0,0.0,83488342900.0,2.129032258064516,0.1595933325452181,8.060773480662984,0.2546784859997186,1.3149385978548112,163177988400.0,827000000.0,1189000000.0,163539988400.0,1.5367965367965368,0.17245351324666777,6.5030674846625764,0.2571501969515328,1.891378773731715,373861400600.0,4234000000.0,0.0,369627400600.0,2.138183217859892,0.14095519864750633,5.47564935064935,0.24051779446729818,2.54477009948911,98606068400.0,4873000000.0,0.0,93733068400.0,1.585350790513834,-0.04548512986139147,6.6633016627078385,0.2993362831858407,3.097971095052807,82100940900.0,9484000000.0,0.0,72616940900.0,2.08155223880597,0.10007930214115782,7.843181818181818,0.3189209938581798,2.5399489727407007,104306620700.0,3925000000.0,0.0,100381620700.0,1.617434289848083,0.1895327894904121,6.466208476517755,0.3238788397730922,2.6135954589505745,99036360000.0,3722000000.0,4947000000.0,100261360000.0,1.648052395725612,0.19963710591970968,5.732394366197183,0.37473863548362113,3.222953216374269
12,2000.0,US Foods Holding Corp.,Distribution,United States,Add-on Acquisition,3600.0,"Koninklijke Ahold Delhaize N.V., Provincialeweg 11, Zaandam, 1506 MA, Netherlands, +31 88 659 5100, www.aholddelhaize.com",AD.AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2000.0,InfoGear Technology Corp.,Software,United States,Add-on Acquisition,301.0,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,27934796800.000004,280000000.0,0.0,27654796800.000004,2.8088426527958386,0.222900390625,4.6843853820598005,0.2875886524822695,0.681757656458056,41351534400.0,270000000.0,0.0,41081534400.0,2.76875,0.16288819875776397,8.788235294117648,0.27086247086247084,1.0294117647058822,84023342900.0,535000000.0,0.0,83488342900.0,2.129032258064516,0.1595933325452181,8.060773480662984,0.2546784859997186,1.3149385978548112,163177988400.0,827000000.0,1189000000.0,163539988400.0,1.5367965367965368,0.17245351324666777,6.5030674846625764,0.2571501969515328,1.891378773731715,373861400600.0,4234000000.0,0.0,369627400600.0,2.138183217859892,0.14095519864750633,5.47564935064935,0.24051779446729818,2.54477009948911,98606068400.0,4873000000.0,0.0,93733068400.0,1.585350790513834,-0.04548512986139147,6.6633016627078385,0.2993362831858407,3.097971095052807,82100940900.0,9484000000.0,0.0,72616940900.0,2.08155223880597,0.10007930214115782,7.843181818181818,0.3189209938581798,2.5399489727407007,104306620700.0,3925000000.0,0.0,100381620700.0,1.617434289848083,0.1895327894904121,6.466208476517755,0.3238788397730922,2.6135954589505745,99036360000.0,3722000000.0,4947000000.0,100261360000.0,1.648052395725612,0.19963710591970968,5.732394366197183,0.37473863548362113,3.222953216374269
14,2000.0,Network Solutions LLC,Internet Software and Services,United States,Add-on Acquisition,21.0,"VeriSign, Inc., 12061 Bluemont Way, Reston, Virginia, 20190, United States, (703) 948-3200, www.verisign.com",VRSN,,,,,,,,,,368645729.99999994,5000000.0,0.0,363645729.99999994,1.5454545454545454,-1.3880597014925373,,0.9285714285714286,0.19676945668135096,1688241636.8000002,22800000.0,0.0,1665441636.8000002,2.3761061946902653,-0.506426735218509,,0.5552825552825553,0.46591290183490636,14040038822.800001,70382000.0,86098000.0,14055754822.800001,4.284120996274514,0.04665235443993583,,0.14304579382555915,0.8432821716684405,10517028007.400002,460362000.0,565913000.0,10622579007.400002,1.782824101136174,-6.562125341747302,,0.03923065228821921,2.9827793100415283,5487598182.0,306054000.0,420643000.0,5602187182.0,1.3078677691897176,-13.579138724068795,,0.1585340099113536,4.833760897984058,1661186420.0,282288000.0,121616000.0,1500514420.0,0.9082566187466653,-4.061084517233815,,0.514043401870934,5.164479691568872,3559102496.0,393787000.0,329899000.0,3495214496.0,1.5857303415308912,-0.24638218396253247,,0.4970429724793716,4.398949036616899,5444705607.2,330641000.0,406784000.0,5520848607.2,1.4381506443013459,0.15965039371428816,,0.5109938138188188,4.655317603486535
15,2000.0,Axtel S. A. B. De CV,Communications,Mexico,"Buyout (LBO, MBO, MBI)",600.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2000.0,"Abilizer Solutions, Inc.",Internet Software and Services,United States,"Buyout (LBO, MBO, MBI)",216.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2000.0,Viatel Holding Ltd.,Communications,United Kingdom,Stake Purchase,3465.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com\nCCMP Capital Advisors (PE), 277 Park Avenue, 27th Floor, New York, New York, 10172, United States, (212)600-9600, www.ccmpcapital.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2000.0,"AlphaDog Solutions, Inc.",Internet Software and Services,United States,Venture,50.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2000.0,Development Subsidiary - Seagull Semiconductors,Semiconductors,Israel,Divestiture,19.0,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,27934796800.000004,280000000.0,0.0,27654796800.000004,2.8088426527958386,0.222900390625,4.6843853820598005,0.2875886524822695,0.681757656458056,41351534400.0,270000000.0,0.0,41081534400.0,2.76875,0.16288819875776397,8.788235294117648,0.27086247086247084,1.0294117647058822,84023342900.0,535000000.0,0.0,83488342900.0,2.129032258064516,0.1595933325452181,8.060773480662984,0.2546784859997186,1.3149385978548112,163177988400.0,827000000.0,1189000000.0,163539988400.0,1.5367965367965368,0.17245351324666777,6.5030674846625764,0.2571501969515328,1.891378773731715,373861400600.0,4234000000.0,0.0,369627400600.0,2.138183217859892,0.14095519864750633,5.47564935064935,0.24051779446729818,2.54477009948911,98606068400.0,4873000000.0,0.0,93733068400.0,1.585350790513834,-0.04548512986139147,6.6633016627078385,0.2993362831858407,3.097971095052807,82100940900.0,9484000000.0,0.0,72616940900.0,2.08155223880597,0.10007930214115782,7.843181818181818,0.3189209938581798,2.5399489727407007,104306620700.0,3925000000.0,0.0,100381620700.0,1.617434289848083,0.1895327894904121,6.466208476517755,0.3238788397730922,2.6135954589505745,99036360000.0,3722000000.0,4947000000.0,100261360000.0,1.648052395725612,0.19963710591970968,5.732394366197183,0.37473863548362113,3.222953216374269
20,2000.0,"Novo Networks, Inc.",Communications,United States,Stake Purchase,1200.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2000.0,ReliaStar Financial Corp.,Insurance,United States,Add-on Acquisition,6100.0,"ING Groep N.V., Amsterdamse Poort, Bijlmerplein 888, Amsterdam, 1102 MG, Netherlands, +31 20 563 9111, www.ing.com",ING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2000.0,"ArrowPoint Communications, Inc.",Information Technology,United States,Add-on Acquisition,5700.0,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,27934796800.000004,280000000.0,0.0,27654796800.000004,2.8088426527958386,0.222900390625,4.6843853820598005,0.2875886524822695,0.681757656458056,41351534400.0,270000000.0,0.0,41081534400.0,2.76875,0.16288819875776397,8.788235294117648,0.27086247086247084,1.0294117647058822,84023342900.0,535000000.0,0.0,83488342900.0,2.129032258064516,0.1595933325452181,8.060773480662984,0.2546784859997186,1.3149385978548112,163177988400.0,827000000.0,1189000000.0,163539988400.0,1.5367965367965368,0.17245351324666777,6.5030674846625764,0.2571501969515328,1.891378773731715,373861400600.0,4234000000.0,0.0,369627400600.0,2.138183217859892,0.14095519864750633,5.47564935064935,0.24051779446729818,2.54477009948911,98606068400.0,4873000000.0,0.0,93733068400.0,1.585350790513834,-0.04548512986139147,6.6633016627078385,0.2993362831858407,3.097971095052807,82100940900.0,9484000000.0,0.0,72616940900.0,2.08155223880597,0.10007930214115782,7.843181818181818,0.3189209938581798,2.5399489727407007,104306620700.0,3925000000.0,0.0,100381620700.0,1.617434289848083,0.1895327894904121,6.466208476517755,0.3238788397730922,2.6135954589505745,99036360000.0,3722000000.0,4947000000.0,100261360000.0,1.648052395725612,0.19963710591970968,5.732394366197183,0.37473863548362113,3.222953216374269
23,2000.0,Qeyton Systems AB,Information Technology,Sweden,Add-on Acquisition,800.0,"Cisco Systems, Inc., 170 West Tasman Drive, San Jose, California, 95134, United States, (408) 526-7209, www.cisco.com",CSCO,27934796800.000004,280000000.0,0.0,27654796800.000004,2.8088426527958386,0.222900390625,4.6843853820598005,0.2875886524822695,0.681757656458056,41351534400.0,270000000.0,0.0,41081534400.0,2.76875,0.16288819875776397,8.788235294117648,0.27086247086247084,1.0294117647058822,84023342900.0,535000000.0,0.0,83488342900.0,2.129032258064516,0.1595933325452181,8.060773480662984,0.2546784859997186,1.3149385978548112,163177988400.0,827000000.0,1189000000.0,163539988400.0,1.5367965367965368,0.17245351324666777,6.5030674846625764,0.2571501969515328,1.891378773731715,373861400600.0,4234000000.0,0.0,369627400600.0,2.138183217859892,0.14095519864750633,5.47564935064935,0.24051779446729818,2.54477009948911,98606068400.0,4873000000.0,0.0,93733068400.0,1.585350790513834,-0.04548512986139147,6.6633016627078385,0.2993362831858407,3.097971095052807,82100940900.0,9484000000.0,0.0,72616940900.0,2.08155223880597,0.10007930214115782,7.843181818181818,0.3189209938581798,2.5399489727407007,104306620700.0,3925000000.0,0.0,100381620700.0,1.617434289848083,0.1895327894904121,6.466208476517755,0.3238788397730922,2.6135954589505745,99036360000.0,3722000000.0,4947000000.0,100261360000.0,1.648052395725612,0.19963710591970968,5.732394366197183,0.37473863548362113,3.222953216374269
24,2000.0,Sylea S.A.,Automotive,France,Stake Purchase,343.82,"Valeo SA, 43, rue Bayen, Paris, 75017, France, +33 1 40 55 20 20, www.valeo.com",FR.PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,5851500000.0,1316000000.0,846000000.0,5381500000.0,1.1174253406784576,0.07295581184398083,10.735294117647058,1.7164404223227752,30.991967871485944,4150830000.0000005,376000000.0,776000000.0,4550830000.0,0.9165255262521171,0.04035087719298246,9.196029776674939,1.7667009249743062,36.626506024096386,3929220000.0,680000000.0,1310000000.0,4559220000.0,0.9172969016833374,-0.05774868086769592,11.366533864541832,2.576923076923077,41.100401606425706,2191200000.0,686000000.0,1236000000.0,2741200000.0,0.9738190096755834,0.013771294501683158,12.89968152866242,2.4745359352689196,39.369477911646584,2870820000.0,860000000.0,1403000000.0,3413820000.0,1.147655470568673,0.019601472817847087,13.3,2.5444444444444443,37.53658536585366,2552372100.0,868000000.0,0.0,1684372100.0,1.095737913486005,0.02643171806167401,13.215929203539822,2.910724312184166,36.81986650770865
25,2000.0,PhoneFree.com,Communications,United States,Venture,121.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2000.0,Crowley Wireless,Media,United States,"Buyout (LBO, MBO, MBI)",79.0,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2000.0,Security Finance Corp.,Financial Services,United States,Add-on Acquisition,32.6,"Farmers National Banc Corp., 20 South Broad Street, Canfield, Ohio, 44406, United States, (330) 533-3341, www.farmersbankgroup.com",FMNB,,,,,,,,,,,,,,,,,,,31577105.4888,22680000.0,29888000.0,38785105.488800004,,2.0153664302600474,,7.495600118458349,0.3128263229669247,45478449.4224,23700000.0,14300000.0,36078449.4224,,0.28205128205128205,,7.30635838150289,2.344196017102773,29987804.841199998,23449000.0,1009000.0,7547804.841199998,,0.28064066852367686,,7.839411008992983,3.2801426220054,80079878.46,23871000.0,141000.0,56349878.45999999,,0.3081275354067326,,7.67289151852928,1.8655152189650315,96990771.67999999,31204000.0,810000.0,66596771.67999999,,0.2652269840208598,,8.241254076489772,2.3193266339006406,114265026.03999999,30950000.0,20993000.0,104308026.03999999,,0.29082739860011614,,9.133081506968859,2.52828351519273,117033627.2138,29619000.0,1295000.0,88709627.2138,,0.2431188001489657,,9.397932717980014,2.303400691901422
